Date,Name,Year,Letterboxd URI,Rating,Rewatch,Tags,Watched Date
2020-09-05,Nightcrawler,2014,https://boxd.it/1kYXZ1,4,Yes,"@ michael's, w/ michael, w/ will, netflix",2020-09-05
2020-09-07,The Mask,1994,https://boxd.it/1l9hIf,2.5,,"w/ myself, @ home, sparrow",2020-09-07
2020-09-08,Phineas and Ferb: The Movie: Candace Against the Universe,2020,https://boxd.it/1lkVzz,2,,"w/rigg, w/ maris, @ home, disney+",2020-09-08
2020-09-09,I'm Thinking of Ending Things,2020,https://boxd.it/1loeff,3,,"w/ myself, @ home, netflix",2020-09-09
2020-09-13,Tenet,2020,https://boxd.it/1lLIjn,3.5,,"w/ will, @ theatre",2020-09-12
2020-09-13,Bill & Ted's Excellent Adventure,1989,https://boxd.it/1lOhNL,3,,"w/ myself, @ home, youtube",2020-09-12
2020-09-13,Bill & Ted's Bogus Journey,1991,https://boxd.it/1lPpMj,3,,"w/ myself, @ home, youtube",2020-09-13
2020-09-13,50/50,2011,https://boxd.it/1lQmkX,4,,"w/ myself, @ home, sparrow",2020-09-13
2020-09-14,(500) Days of Summer,2009,https://boxd.it/1lUucZ,3,,"w/ myself, @ home, sparrow",2020-09-14
2020-09-15,Bill & Ted Face the Music,2020,https://boxd.it/1m0T8b,3,,"w/ myself, @ home, sparrow",2020-09-15
2020-09-15,My Friend Dahmer,2017,https://boxd.it/1m34Or,2.5,,"w/ myself, @ home, sparrow",2020-09-15
2020-09-15,Kingsman: The Secret Service,2014,https://boxd.it/1m3ZgV,4,Yes,"w/ myself, @ home, sparrow",2020-09-15
2020-09-15,Kingsman: The Golden Circle,2017,https://boxd.it/1m4Mgl,3.5,Yes,"w/ myself, @ home, sparrow",2020-09-15
2020-09-16,Mean Girls,2004,https://boxd.it/1m7nh5,3.5,,"w/ myself, @ home, sparrow",2020-09-16
2020-09-16,Safety Not Guaranteed,2012,https://boxd.it/1mclSt,2.5,,"w/ myself, @ home, netflix",2020-09-16
2020-09-17,The Devil All the Time,2020,https://boxd.it/1mdF7f,4.5,,"w/ myself, @ home, netflix",2020-09-17
2020-09-18,Star Trek,2009,https://boxd.it/1mkInf,4,,"w/ myself, @ home, sparrow",2020-09-18
2020-09-19,Spree,2020,https://boxd.it/1moavd,3,,"w/ myself, @ home, sparrow",2020-09-19
2020-09-20,Fun with Dick and Jane,2005,https://boxd.it/1mxkRB,3,,"w/ myself, @ home, sparrow",2020-09-20
2020-09-21,Prisoners,2013,https://boxd.it/1mGdhf,4,Yes,"w/ myself, @ home, sparrow",2020-09-21
2020-09-23,The Social Dilemma,2020,https://boxd.it/1mPIJx,3.5,,"w/ myself, @ home, netflix",2020-09-23
2020-09-24,The Hate U Give,2018,https://boxd.it/1mVpvX,4,,"w/ myself, @ home, film studies, journal entry, sparrow",2020-09-24
2020-09-26,Pirates of the Caribbean: Dead Men Tell No Tales,2017,https://boxd.it/1n6uql,2,,"w/ myself, in car, disney+",2020-09-25
2020-09-26,mid90s,2018,https://boxd.it/1n6vEN,3.5,,"w/ myself, in car, prime",2020-09-25
2020-09-26,10 Things I Hate About You,1999,https://boxd.it/1n6wNV,3.5,,"w/ myself, in car, prime",2020-09-25
2020-09-27,Who Framed Roger Rabbit,1988,https://boxd.it/1ndjkF,3.5,,"w/ myself, on vacation, disney+",2020-09-25
2020-09-27,Jack,1996,https://boxd.it/1ndo9R,3,,"w/ myself, in car, on vacation, disney+",2020-09-26
2020-09-28,Manchester by the Sea,2016,https://boxd.it/1nkM0X,3.5,,"w/ myself, in car, prime",2020-09-27
2020-09-28,Enola Holmes,2020,https://boxd.it/1nkY5l,2.5,,"w/ myself, in car, netflix",2020-09-27
2020-09-28,Secret Society of Second Born Royals,2020,https://boxd.it/1nnqcX,1.5,,"w/ myself, in car, @ home, disney+",2020-09-28
2020-09-28,Real Steel,2011,https://boxd.it/1no5v7,2.5,Yes,"w/ myself, @ home, netflix",2020-09-28
2020-09-29,Saw,2004,https://boxd.it/1nqWfv,3,,"w/ myself, @ home, sparrow",2020-09-29
2020-09-29,Bombshell,2019,https://boxd.it/1nrqaZ,3.5,,"w/ myself, @ home, journal entry, sparrow",2020-09-29
2020-09-29,San Andreas,2015,https://boxd.it/1nrsUb,2.5,,"w/ myself, @ home, sparrow",2020-09-29
2020-09-29,Gran Torino,2008,https://boxd.it/1ntKq3,3.5,,"film studies, journal entry, @ school, sparrow",2020-09-29
2020-09-30,12 Angry Men,1957,https://boxd.it/1nw9zt,4,,"w/ myself, @ home, journal entry, sparrow",2020-09-30
2020-09-30,Willy Wonka & the Chocolate Factory,1971,https://boxd.it/1nx8GF,4,,"w/ myself, @ home, sparrow",2020-09-30
2020-09-30,Charlie and the Chocolate Factory,2005,https://boxd.it/1nxwid,2,,"w/ myself, @ home, sparrow",2020-09-30
2020-09-30,Shazam!,2019,https://boxd.it/1nA4Bx,3.5,Yes,"w/ myself, @ home, sparrow",2020-09-30
2020-10-01,Mr. Popper's Penguins,2011,https://boxd.it/1nBypt,2,,"w/ myself, @ home, sparrow",2020-10-01
2020-10-01,The Theory of Everything,2014,https://boxd.it/1nCrTD,3,,"w/ myself, @ home, netflix, film studies, journal entry",2020-10-01
2020-10-05,Scream,1996,https://boxd.it/1o7sIt,4,,"w/ myself, @ home, spooktober, sparrow",2020-10-05
2020-10-06,The Thing,1982,https://boxd.it/1obtT1,4,,"w/ myself, @ home, sparrow, spooktober",2020-10-06
2020-10-06,Shaun of the Dead,2004,https://boxd.it/1odYFX,3.5,Yes,"@ home, w/dad, w/rigg, dvd, spooktober",2020-10-06
2020-10-07,Final Destination,2000,https://boxd.it/1ogwaN,3.5,,"w/ myself, @ home, spooktober, sparrow",2020-10-07
2020-10-07,The Lighthouse,2019,https://boxd.it/1ohqor,4,,"w/ myself, @ home, prime, spooktober, st 2020",2020-10-07
2020-10-07,Ferris Bueller's Day Off,1986,https://boxd.it/1ojvNb,4,Yes,"w/ myself, @ home, sparrow",2020-10-07
2020-10-08,Hubie Halloween,2020,https://boxd.it/1onuAX,2.5,,"w/ myself, @ home, netflix, spooktober, st 2020",2020-10-08
2020-10-09,Rear Window,1954,https://boxd.it/1owPst,4,,"w/ myself, @ home, film studies, journal entry, sparrow",2020-10-09
2020-10-13,Stranger Than Fiction,2006,https://boxd.it/1oW2V9,4,,"w/ myself, @ home, netflix",2020-10-12
2020-10-13,Fargo,1996,https://boxd.it/1oUBTt,4,,"w/ myself, @ home, netflix",2020-10-13
2020-10-13,The Purge,2013,https://boxd.it/1oX7B1,2,,"w/ myself, @ home, spooktober, sparrow",2020-10-13
2020-10-14,Pulp Fiction,1994,https://boxd.it/1p2sYl,4.5,,"w/ myself, @ home, journal entry, sparrow",2020-10-14
2020-10-14,Baby Driver,2017,https://boxd.it/1p3nbb,4.5,Yes,"w/ myself, @ home, journal entry, sparrow",2020-10-14
2020-10-15,The Game,1997,https://boxd.it/1p6Rzj,3,,"w/dad, @ home, prime",2020-10-15
2020-10-15,The Royal Tenenbaums,2001,https://boxd.it/1p7QwF,3.5,,"w/dad, @ home, prime",2020-10-15
2020-10-16,The Departed,2006,https://boxd.it/1pg3rf,4,,"w/ myself, @ home, prime",2020-10-16
2020-10-17,Three Identical Strangers,2018,https://boxd.it/1piQ1J,3.5,,"@ school, dvd",2020-10-16
2020-10-17,Close Encounters of the Third Kind,1977,https://boxd.it/1pjprd,4,,"w/ myself, @ home, @ school, prime, director's cut, spooktober",2020-10-17
2020-10-17,Friday the 13th,1980,https://boxd.it/1pkK2b,3,,"w/ myself, @ home, spooktober, sparrow",2020-10-17
2020-10-17,American Psycho,2000,https://boxd.it/1pkLm7,4,Yes,"w/ myself, @ home, peacock",2020-10-17
2020-10-21,The Killing of a Sacred Deer,2017,https://boxd.it/1pNHcl,3.5,,"w/ myself, @ home, netflix",2020-10-21
2020-10-21,Sharknado 3: Oh Hell No!,2015,https://boxd.it/1pP5ZX,2,,"w/ myself, @ home, prime",2020-10-21
2020-10-21,Fight Club,1999,https://boxd.it/1pP9y7,3.5,,"w/dad, @ home, prime",2020-10-21
2020-10-22,Sharknado 4: The 4th Awakens,2016,https://boxd.it/1pRz7F,2,,"w/ myself, @ home, prime",2020-10-22
2020-10-22,The Graduate,1967,https://boxd.it/1pS53b,4,,"@ school, film studies, journal entry",2020-10-22
2020-10-22,Sharknado 5: Global Swarming,2017,https://boxd.it/1pTgCX,1.5,,"w/ myself, @ home, prime",2020-10-22
2020-10-22,The Last Sharknado: It's About Time,2018,https://boxd.it/1pU1kr,0.5,,"w/ myself, @ home, prime",2020-10-22
2020-10-23,Borat Subsequent Moviefilm,2020,https://boxd.it/1q2f4N,3,,"w/ myself, @ home, prime",2020-10-23
2020-10-26,Demolition,2015,https://boxd.it/1qmBNb,2,,"w/ myself, @ home, sparrow",2020-10-26
2020-10-27,Scooby-Doo! & Batman: The Brave and the Bold,2018,https://boxd.it/1qsHAz,3,,"w/ myself, @ home, sparrow",2020-10-27
2020-10-27,Hereditary,2018,https://boxd.it/1qx50t,4,Yes,"w/ myself, @ home, prime, spooktober",2020-10-27
2020-10-28,"Yes, God, Yes",2019,https://boxd.it/1qAAwL,3,,"w/ myself, @ home, netflix",2020-10-28
2020-10-28,Paddington,2014,https://boxd.it/1qBA8r,4,,"w/ myself, @ home, sparrow",2020-10-28
2020-10-28,The Prestige,2006,https://boxd.it/1qCvPH,3.5,,"w/ myself, @ home, sparrow",2020-10-28
2020-11-05,Parasite,2019,https://boxd.it/1rwQ1v,4.5,Yes,"film studies, journal entry, prime, @ school, foreign",2020-11-05
2020-11-05,Liar Liar,1997,https://boxd.it/1rxpZl,3.5,,"w/ myself, @ home, sparrow",2020-11-05
2020-11-08,The Double,2013,https://boxd.it/1rRXeX,4,,"w/ myself, @ home, sparrow",2020-11-08
2020-11-11,Inglourious Basterds,2009,https://boxd.it/1s712L,3.5,,"w/ myself, @ home, film studies, journal entry, sparrow",2020-11-11
2020-11-12,Easy A,2010,https://boxd.it/1scvaP,2.5,,"w/ myself, in car, netflix",2020-11-11
2020-11-12,Election,1999,https://boxd.it/1sd90F,4,,"w/ myself, in car, prime",2020-11-11
2020-11-12,The Village,2004,https://boxd.it/1se6mv,3,,"w/ myself, in car, prime",2020-11-11
2020-11-12,Ocean's Eleven,2001,https://boxd.it/1sc68p,4,,"w/ myself, @ home, netflix",2020-11-12
2020-11-12,Under the Silver Lake,2018,https://boxd.it/1sfcsh,3.5,,"w/ myself, in car, prime",2020-11-12
2020-11-12,Snowden,2016,https://boxd.it/1sff5v,3,,"w/ myself, in car, netflix",2020-11-12
2020-11-13,The Impossible,2012,https://boxd.it/1sl46z,2.5,,"w/ myself, in car, on vacation, netflix",2020-11-13
2020-11-16,Election,1999,https://boxd.it/1sBkEz,4,Yes,"w/ myself, in car, prime",2020-11-15
2020-11-16,His House,2020,https://boxd.it/1sBRMr,3.5,,"w/ myself, in car, netflix",2020-11-15
2020-11-16,The Happening,2008,https://boxd.it/1sCthr,1,,"w/ myself, in car, prime",2020-11-15
2020-11-16,The Host,2006,https://boxd.it/1sE3dH,3,,"w/ myself, in car, prime, foreign",2020-11-16
2020-11-18,Freaky Friday,2003,https://boxd.it/1sQZon,3.5,,"w/ myself, @ home, disney+",2020-11-18
2020-11-20,Freaky,2020,https://boxd.it/1sYTA9,3,,"w/ emi, @ theatre",2020-11-20
2020-11-20,#Alive,2020,https://boxd.it/1t0sjf,3.5,,"w/ myself, @ home, netflix, foreign",2020-11-20
2020-11-21,Ocean's Twelve,2004,https://boxd.it/1t6YNj,3.5,,"w/ myself, @ home, on vacation, netflix",2020-11-21
2020-11-22,Searching,2018,https://boxd.it/1td8Qf,4.5,Yes,"w/ myself, @ home, sparrow",2020-11-22
2020-11-22,Run,2020,https://boxd.it/1tgAIz,3.5,,"w/ myself, @ home, sparrow",2020-11-22
2020-11-23,Ocean's Eight,2018,https://boxd.it/1tjldn,3.5,,"w/dad, w/mom, @ home, prime",2020-11-23
2020-11-23,The New Mutants,2020,https://boxd.it/1tjK2p,2.5,,"w/ myself, @ home, sparrow",2020-11-23
2020-11-24,Ocean's Thirteen,2007,https://boxd.it/1ttZO9,4,,"w/ myself, @ home, netflix",2020-11-24
2020-11-24,Money Monster,2016,https://boxd.it/1tuvkZ,3.5,,"w/ myself, @ home, sparrow",2020-11-24
2020-11-25,This Is Where I Leave You,2014,https://boxd.it/1tx6Uf,3,,"w/ myself, @ home, sparrow",2020-11-25
2020-11-25,Horrible Bosses,2011,https://boxd.it/1tA6Qj,2.5,,"w/ myself, @ home, sparrow",2020-11-25
2020-12-02,The Bourne Identity,2002,https://boxd.it/1upefR,3,,"w/mom, w/dad, @ home, prime",2020-12-02
2020-12-03,The Bourne Supremacy,2004,https://boxd.it/1urZlh,3,,"w/ myself, @ home, sparrow",2020-12-03
2020-12-04,The House That Jack Built,2018,https://boxd.it/1uxV1T,3.5,Yes,"w/ myself, @ home, sparrow, director's cut",2020-12-04
2020-12-05,The Bourne Ultimatum,2007,https://boxd.it/1uI9nT,3,,"w/dad, w/mom, @ home, prime",2020-12-05
2020-12-07,The Bourne Legacy,2012,https://boxd.it/1uTqMD,3,,"w/mom, w/dad, @ home, prime",2020-12-07
2020-12-07,Frozen II,2019,https://boxd.it/1uTsCP,,,"w/ maris, @ home, disney+",2020-12-07
2020-12-07,Happiest Season,2020,https://boxd.it/1uUu6D,3.5,,"w/ myself, @ home, sparrow",2020-12-07
2020-12-08,Hell or High Water,2016,https://boxd.it/1v1SJN,3.5,,"w/ myself, @ home, sparrow",2020-12-08
2020-12-09,The Fast and the Furious,2001,https://boxd.it/1v9j1n,3.5,,"w/ myself, @ home, sparrow",2020-12-09
2020-12-10,Saving Christmas,2014,https://boxd.it/1veZFf,0.5,,"w/ myself, @ home, youtube",2020-12-10
2020-12-11,Elf,2003,https://boxd.it/1vkLGb,3.5,Yes,"w/ myself, @ home, sparrow",2020-12-11
2020-12-12,The Santa Clause,1994,https://boxd.it/1vq9Sl,2,Yes,"w/ myself, @ home, sparrow",2020-12-12
2020-12-12,The Polar Express,2004,https://boxd.it/1vqslF,3.5,Yes,"w/ myself, @ home, sparrow",2020-12-12
2020-12-15,Shithouse,2020,https://boxd.it/1vMqSV,4,,"w/ myself, @ home, sparrow",2020-12-15
2020-12-15,A Christmas Story,1983,https://boxd.it/1vQu1f,4,,"w/ myself, @ home, sparrow",2020-12-15
2020-12-16,Knives Out,2019,https://boxd.it/1vSIY5,4,Yes,"w/ myself, @ home, prime",2020-12-16
2020-12-16,Star Wars: Episode I - The Phantom Menace,1999,https://boxd.it/1vWxJ7,2.5,Yes,"w/ myself, @ home, disney+",2020-12-16
2020-12-18,Star Wars: Episode II - Attack of the Clones,2002,https://boxd.it/1w66D7,3,Yes,"w/ myself, @ home, disney+",2020-12-18
2020-12-19,Star Wars: Episode III - Revenge of the Sith,2005,https://boxd.it/1wbYiH,3.5,Yes,"w/ myself, @ home, disney+",2020-12-19
2020-12-19,Rogue One: A Star Wars Story,2016,https://boxd.it/1wgnOL,4,Yes,"w/ michael, @ michael's, disney+",2020-12-19
2020-12-23,Star Wars,1977,https://boxd.it/1wHg83,4,Yes,"w/ myself, @ home, disney+",2020-12-23
2020-12-23,The Empire Strikes Back,1980,https://boxd.it/1wMbVz,4,Yes,"w/ myself, @ home, disney+",2020-12-23
2020-12-25,National Lampoon's Christmas Vacation,1989,https://boxd.it/1x0hLX,3.5,,"w/ myself, @ home, sparrow",2020-12-25
2020-12-26,Return of the Jedi,1983,https://boxd.it/1xeoFv,4,Yes,"w/ myself, @ home, disney+",2020-12-26
2020-12-26,Home Alone,1990,https://boxd.it/1xepyP,4,Yes,"w/dad, w/mom, w/rigg, w/ maris, @ home, disney+",2020-12-26
2020-12-26,Home Alone 2: Lost in New York,1992,https://boxd.it/1xerEF,3.5,Yes,"w/ maris, @ home, disney+",2020-12-26
2020-12-27,Star Wars: The Force Awakens,2015,https://boxd.it/1xmJm1,3.5,Yes,"w/ myself, @ home, disney+",2020-12-27
2020-12-29,Star Wars: The Last Jedi,2017,https://boxd.it/1xIvaT,3.5,Yes,"w/ myself, @ home, disney+",2020-12-29
2020-12-29,Star Wars: The Rise of Skywalker,2019,https://boxd.it/1xJOJP,2.5,Yes,"w/ myself, @ home, disney+",2020-12-29
2020-12-30,Wonder Woman,2017,https://boxd.it/1xScLr,2,Yes,"w/ myself, @ home, sparrow",2020-12-30
2020-12-30,Wonder Woman 1984,2020,https://boxd.it/1xUw7F,2,,"w/ myself, @ home, sparrow",2020-12-30
2020-12-30,Soul,2020,https://boxd.it/1xXigp,3.5,,"w/ myself, @ home, disney+",2020-12-30
2020-12-31,We Can Be Heroes,2020,https://boxd.it/1y14gN,1.5,,"w/ myself, @ home, netflix",2020-12-31
2021-01-03,Whiplash,2014,https://boxd.it/1yGY0D,4.5,Yes,"w/dad, @ home, dvd",2021-01-03
2021-01-05,Greenland,2020,https://boxd.it/1z6BgZ,3,,"w/ myself, @ home, sparrow",2021-01-05
2021-01-06,30 Minutes or Less,2011,https://boxd.it/1zbW91,3,,"w/ myself, @ home, netflix",2021-01-06
2021-01-10,Catch Me If You Can,2002,https://boxd.it/1zQglh,4,Yes,"w/dad, w/mom, @ home, netflix",2021-01-10
2021-01-15,Hot Fuzz,2007,https://boxd.it/1ADbND,4,Yes,"w/dad, @ home, dvd, prime",2021-01-15
2021-01-23,Memento,2000,https://boxd.it/1BN66j,4,,"film studies, @ school, journal entry",2021-01-23
2021-01-24,The Godfather,1972,https://boxd.it/1BU7VV,4.5,,"w/dad, @ home, prime, journal entry, film studies",2021-01-24
2021-01-27,El Camino: A Breaking Bad Movie,2019,https://boxd.it/1Cp4bR,4,,"w/ myself, @ home, netflix",2021-01-27
2021-01-29,Godzilla,2014,https://boxd.it/1CGG3P,3.5,Yes,"w/ myself, @ home, sparrow",2021-01-29
2021-01-30,Apocalypse Now,1979,https://boxd.it/1CO0GV,3.5,,"@ michael's, w/ michael, w/ ryan, w/ john, dvd",2021-01-29
2021-01-31,Godzilla: King of the Monsters,2019,https://boxd.it/1CRRgH,2,Yes,"w/ myself, @ home, sparrow",2021-01-30
2021-02-01,The Naked Gun: From the Files of Police Squad!,1988,https://boxd.it/1D8wPZ,4,Yes,"w/ jack, w/ sarah, @jack's, netflix",2021-01-31
2021-02-01,Superbad,2007,https://boxd.it/1D8yRj,4,Yes,"w/ jack, @jack's, netflix",2021-01-31
2021-02-02,King Kong,2005,https://boxd.it/1DdpX3,3.5,Yes,"w/ myself, @ home, sparrow",2021-02-01
2021-02-02,Kong: Skull Island,2017,https://boxd.it/1Djd35,3,Yes,"w/ myself, @ home, sparrow",2021-02-01
2021-02-03,Furious 7,2015,https://boxd.it/1Dq4Dn,3,Yes,"w/ myself, @ home, sparrow",2021-02-02
2021-02-03,Date Night,2010,https://boxd.it/1DqRqR,2.5,,"w/ myself, @ home, hulu",2021-02-02
2021-02-04,American Animals,2018,https://boxd.it/1DtDxZ,4,,"w/ myself, @ home, prime",2021-02-03
2021-02-05,The Fate of the Furious,2017,https://boxd.it/1DCfcB,3,Yes,"w/ myself, @ home, sparrow",2021-02-04
2021-02-05,Bee Movie,2007,https://boxd.it/1DGJYN,2,,"w/ myself, @ home, netflix",2021-02-04
2021-02-08,Promising Young Woman,2020,https://boxd.it/1E9TjN,3,,"w/ myself, @ home, sparrow",2021-02-07
2021-02-09,Kajillionaire,2020,https://boxd.it/1Eio1V,3,,"w/ myself, @ home, sparrow",2021-02-08
2021-02-11,Going in Style,2017,https://boxd.it/1EwWDd,3,,"w/ myself, @ home, sparrow",2021-02-10
2021-02-14,Inside Man,2006,https://boxd.it/1EQpqZ,3.5,,"w/ myself, @ home, peacock",2021-02-14
2021-02-14,Coherence,2013,https://boxd.it/1EY3ph,4,,"w/ myself, @ home, hulu",2021-02-14
2021-02-16,War Dogs,2016,https://boxd.it/1FcVDl,3.5,,"w/ myself, @ home, netflix",2021-02-15
2021-02-16,Bottle Rocket,1996,https://boxd.it/1Fe0ub,3.5,,"w/ myself, @ home, sparrow",2021-02-15
2021-02-17,Fantastic Mr. Fox,2009,https://boxd.it/1FlOOp,4,Yes,"w/ myself, @ home, disney+",2021-02-16
2021-02-17,Straight Up,2019,https://boxd.it/1FnGGB,4.5,,"w/ myself, @ home, netflix",2021-02-16
2021-02-18,The Croods: A New Age,2020,https://boxd.it/1FurAH,3,,"w/ myself, @ home, sparrow",2021-02-17
2021-02-18,The Prom,2020,https://boxd.it/1FvfbR,2.5,,"w/ myself, @ home, netflix",2021-02-17
2021-02-22,Nomadland,2020,https://boxd.it/1GcyWD,4,,"w/ myself, @ home, hulu",2021-02-21
2021-02-23,One Night in Miami...,2020,https://boxd.it/1Gfvbl,3,,"w/ myself, @ home, prime",2021-02-22
2021-02-24,The Trial of the Chicago 7,2020,https://boxd.it/1GmV2N,3.5,,"w/ myself, @ home, netflix",2021-02-23
2021-02-24,No Country for Old Men,2007,https://boxd.it/1GsopL,4,,"w/dad, @ home, netflix",2021-02-23
2021-02-25,Mank,2020,https://boxd.it/1Gumhz,3,,"w/ myself, @ home, netflix",2021-02-24
2021-02-25,I Care a Lot,2020,https://boxd.it/1Gvmzv,3.5,,"w/ myself, @ home, netflix",2021-02-24
2021-02-26,Call Me by Your Name,2017,https://boxd.it/1GHliH,3.5,,"w/ myself, @ home, sparrow",2021-02-26
2021-03-04,Minutes,2017,https://boxd.it/1HpFib,3,,"w/ myself, @ home, prime",2021-03-02
2021-03-04,Gone Girl,2014,https://boxd.it/1HrtbB,3.5,,"w/ myself, @ home, hulu",2021-03-03
2021-03-05,Speed Racer,2008,https://boxd.it/1HAmAx,4,,"w/ myself, @ home, sparrow",2021-03-04
2021-03-08,Memories of Murder,2003,https://boxd.it/1I4Cw7,4,,"w/ myself, @ home, prime, foreign",2021-03-07
2021-03-09,Zodiac,2007,https://boxd.it/1I7SVj,5,Yes,"w/ myself, @ home, prime",2021-03-08
2021-03-09,The World's End,2013,https://boxd.it/1IcxeD,4,Yes,"w/dad, @ home, dvd",2021-03-08
2021-03-10,The Social Network,2010,https://boxd.it/1IeKxd,4,Yes,"w/ myself, @ home, netflix",2021-03-08
2021-03-10,There Will Be Blood,2007,https://boxd.it/1Igsst,4,,"w/ myself, @ home, netflix",2021-03-09
2021-03-11,A Clockwork Orange,1971,https://boxd.it/1ImFWX,3.5,,"w/ myself, @ home, netflix",2021-03-10
2021-03-12,2001: A Space Odyssey,1968,https://boxd.it/1IwJJ9,4,,"w/ myself, @ home, prime",2021-03-11
2021-03-18,Man of Steel,2013,https://boxd.it/1JmwYJ,3.5,Yes,"w/ myself, @ home, sparrow",2021-03-17
2021-03-19,Batman v Superman: Dawn of Justice,2016,https://boxd.it/1JrX49,3,Yes,"w/ myself, @ home, @ school, sparrow, director's cut",2021-03-18
2021-03-20,Hunt for the Wilderpeople,2016,https://boxd.it/1JCvHp,4,Yes,"w/dad, @ home, netflix",2021-03-19
2021-03-21,Zack Snyder's Justice League,2021,https://boxd.it/1JGbWn,3,,"w/ myself, @ home, @ school, sparrow, director's cut",2021-03-20
2021-03-21,Raya and the Last Dragon,2021,https://boxd.it/1JHU01,2,,"w/ myself, @ home, sparrow",2021-03-20
2021-03-22,The Emperor's New Groove,2000,https://boxd.it/1JRmH1,3.5,,"w/ myself, @ home, disney+",2021-03-21
2021-03-23,"Crazy, Stupid, Love.",2011,https://boxd.it/1K0wLl,3.5,,"w/ myself, @ home, netflix",2021-03-22
2021-03-24,Cherry,2021,https://boxd.it/1K7YWl,3,,"w/ myself, @ home, sparrow",2021-03-23
2021-03-29,Bad Trip,2021,https://boxd.it/1KOoxv,3,,"w/ myself, @ home, netflix",2021-03-28
2021-03-30,The Cat in the Hat,2003,https://boxd.it/1L1hqD,,,"w/ myself, @ home, sparrow",2021-03-29
2021-04-01,The Father,2020,https://boxd.it/1LcQjz,4,,"w/ myself, @ home, sparrow",2021-03-30
2021-04-03,Cool Cat Saves the Kids,2015,https://boxd.it/1LwfiJ,,,"w/nick, sparrow, w/thomas, bff, w/ julian, @ cabin, w/miles",2021-04-02
2021-04-03,Godzilla vs. Kong,2021,https://boxd.it/1LzR4L,2,,"w/ wesley, @ theatre, bff, w/ ryan",2021-04-02
2021-04-04,Paths of Glory,1957,https://boxd.it/1LDosH,4,,"w/ myself, @ home, sparrow, bff",2021-04-03
2021-04-06,Chaos Walking,2021,https://boxd.it/1LZOzD,2,,"w/ myself, @ home, sparrow",2021-04-05
2021-04-06,Horton Hears a Who!,2008,https://boxd.it/1M4VNH,2,,"w/ myself, @ home, disney+",2021-04-05
2021-04-08,"Synecdoche, New York",2008,https://boxd.it/1Mh3ux,,,"w/ myself, @ home, sparrow",2021-04-07
2021-04-09,End of Watch,2012,https://boxd.it/1MsLbL,3.5,Yes,"w/ myself, @ home, sparrow",2021-04-08
2021-04-10,Event Horizon,1997,https://boxd.it/1MwyDP,3,,"w/ myself, @ home, sparrow",2021-04-09
2021-04-12,Thunder Force,2021,https://boxd.it/1MQgzP,2,,"w/ myself, @ home, netflix",2021-04-11
2021-04-13,Iron Man,2008,https://boxd.it/1N8Gop,4,Yes,"w/ myself, @ home, @ school, disney+",2021-04-13
2021-04-14,Iron Man 2,2010,https://boxd.it/1Nbd7v,3.5,Yes,"w/ myself, @ school, disney+",2021-04-13
2021-04-17,Captain America: The First Avenger,2011,https://boxd.it/1NwJwz,4,Yes,"w/ myself, @ home, @ school, disney+",2021-04-15
2021-04-19,The Avengers,2012,https://boxd.it/1NQDNT,3.5,Yes,"w/ myself, @ home, @ school, disney+",2021-04-16
2021-04-19,Nobody,2021,https://boxd.it/1NRECf,3.5,,"w/ myself, @ home, sparrow",2021-04-18
2021-04-20,Iron Man 3,2013,https://boxd.it/1O16FJ,3.5,Yes,"w/ myself, @ home, disney+",2021-04-19
2021-04-21,Captain America: The Winter Soldier,2014,https://boxd.it/1O8U0v,4,Yes,"w/ myself, @ home, disney+",2021-04-20
2021-04-21,Ant-Man,2015,https://boxd.it/1O9JL3,4,Yes,"w/ myself, @ home, disney+",2021-04-20
2021-04-22,Avengers: Age of Ultron,2015,https://boxd.it/1Oi5RD,3,Yes,"w/ myself, @ home, disney+",2021-04-21
2021-04-24,Captain America: Civil War,2016,https://boxd.it/1OxngP,4,Yes,"w/ myself, @ school, disney+",2021-04-23
2021-04-25,Mortal Kombat,2021,https://boxd.it/1OGGIV,2,,"w/ myself, @ home, sparrow",2021-04-24
2021-04-26,Stowaway,2021,https://boxd.it/1OTfzX,2,,"w/ myself, @ home, netflix",2021-04-25
2021-04-28,School of Rock,2003,https://boxd.it/1Padjn,3.5,,"w/ myself, @ home, sparrow",2021-04-27
2021-04-29,Black Panther,2018,https://boxd.it/1Pjae3,3.5,Yes,"w/ myself, @ home, disney+",2021-04-28
2021-04-29,John Wick: Chapter 2,2017,https://boxd.it/1Pjcad,3.5,,"w/ myself, @ home, sparrow",2021-04-28
2021-05-02,John Wick: Chapter 3 - Parabellum,2019,https://boxd.it/1PHrOF,3,,"w/ myself, @ home, sparrow",2021-05-01
2021-05-02,The Mitchells vs. The Machines,2021,https://boxd.it/1PKk3D,3,,"w/ myself, @ home, netflix",2021-05-01
2021-05-04,The Art of Self-Defense,2019,https://boxd.it/1Q0Qsd,3.5,,"w/ myself, @ home, hulu",2021-05-03
2021-05-05,Moonrise Kingdom,2012,https://boxd.it/1Q9IeF,3.5,,"w/ myself, @ home, prime",2021-05-04
2021-05-06,The Conjuring,2013,https://boxd.it/1QieBd,3.5,,"w/ myself, @ home, netflix",2021-05-05
2021-05-07,The Conjuring 2,2016,https://boxd.it/1Qr63Z,3,,"w/ myself, @ school, @ home, netflix",2021-05-06
